Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,Touchscreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
Infinix,"Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/80 W) GL613 Gaming Laptop  (16 inch, Grey, 1.99 kg)",53990,99990,4.2,369,62,"Laptop, Power Adaptor, User Guide",GL613,71008301580,GTBook,GT Book,Grey,Gaming Laptop,"Entertainment, Everyday Use, Gaming, Learning, Performance, Processing & Multitasking",No,Intel,Core i5,Yes,16 GB,LPDDR5,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB 3.2 GEN2, 1 x USB 3.2 GEN1",No,40.64 cm (16 inch),1920 x 1200 Pixels,"Full HD, Anti Glare, 120Hz Display, 16:10 Aspect Ratio, 300nits Peak Brightness, 100% sRGB",DTS Audio Processing,Dual Mic,AX101 (WIFI 6),v5.2,358mm x 258mm x 18.9mm,1.99 kg,Not Available,2.0 Megapixel Webcam with Dual Mic,4-Zone RGB Customizable Backlit Keyboard,1 Year Domestic Onsite Warranty On Laptop and 6 Months On Adapter,Onsite,Manufacturing Defects,Physical & Liquid Damage. Freebies and GT accessories not covered under the warranty,"Base Frequency 2.0 GHz, Max Frequency 4.4 GHz"
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2340,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",No,35.56 cm (14 Inch),1920 x 1080 Pixel,"Full HD, LED Backlit",DTS Audio Processing,Dual Mic,Wi-Fi 6 (802.11ax),v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,2340,203,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,Yes,33.02 cm (13 Inch),2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Lenovo,"Lenovo IdeaPad Flex 5 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 Laptop  (14 inch, Arctic Grey, 1.50 Kg, With MS Office)",59110,83890,4.3,111,9,"Laptop, Power Adapter, Warranty Documents, User Manual",14IRU8,82Y0004YIN,14IRU8,IdeaPad Flex 5,Arctic Grey,2 in 1 Laptop,Processing & Multitasking,Yes,Intel,Core i3,Yes,8 GB,LPDDR4X,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 1 x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",Yes,35.56 cm (14 inch),1920 x 1200 Pixel,"WUXGA, IPS 300nits Glossy, 45% NTSC, TUV Low Blue Light, Glass, Touch",Yes,Yes,"Wi-Fi 6, 11ax 2x2",v5.1,313.1 x 224.9 x 17.4 mm,1.50 Kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 4.5 GHz
Acer,"Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A315-59-36HE Thin and Light Laptop  (15.6 inch, Pure Silver, 1.7 Kg)",32990,44100,4.3,829,57,"Laptop, Power Adaptor, User Guide, Warranty Documents",A315-59-36HE,NX.K6TSI.00E,A315-59,Aspire 3,Pure Silver,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Ports,",No,39.62 cm (15.6 inch),1920 x 1080 Pixel,Full HD,Yes,Yes,802.11a/b/g/n/ac,v5.0,362 x 240 x 19 mm,1.7 Kg,Not Available,"Webcam 720p HD video at 30 fps with Temporal Noise Reduction, Blue glass lens",99-/100-/103-key Acer keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,"3.3 GHz, Up to Max Turbo Frequency at 4.4 GHz"
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4,4,0,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",Yes,35.05 cm (13.8 Inch),2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",99-/100-/103-key Acer keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,"3.3 GHz, Up to Max Turbo Frequency at 4.4 GHz"
MSI,"MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Evo A1MG Thin and Light Laptop  (13.3 Inch, Stellar Gray, 0.99 Kg)",104990,128990,5,3,0,"Laptop,Battery,Power Adapter, User Guide, MSI Bag",Prestige 13 AI Evo A1MG,9S7-13Q222-051,Prestige 13 AI Evo A1MG,Prestige 13 Evo AI PC,Stellar Gray,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core Ultra 7,Yes,16 GB,LPDDR5,,Intel Integrated Arc,SSD,Windows 11 Home,"2 x Type-C (USB / DP / Thunderbolt 4) with PD charging, 1 x Type-A USB3.2 Gen2",No,33.78 cm (13.3 Inch),2880 x 1800 Pixel,"2.8K OLED panel, 100% DCI-P3",Yes,Yes,Intel Killer BE Wi-Fi 7,v5.4,299 x 210 x 16.9 mm,0.99 Kg,Not Available,IR FHD type (30fps@1080p) with HDR3D Noise Reduction+ (3DNR+),Single Backlit Keyboard (White),2 Year Carry-in Warranty,Carry-in,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.4 GHz upto Max turbo frequency at 4.8 Ghz
ASUS,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ321WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, With MS Office)",31990,54990,4.3,10357,805,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1504ZA-NJ321WS,90NB1021-M00580,Vivobook 15,"Vivobook 15, with Backlit Keyboard,",Quiet Blue,Thin and Light Laptop,Travel & Business,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Integrated Intel® UHD Graphics,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A",No,39.62 cm (15.6 Inch),1920 x 1080 pixel,"Full HD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display",Yes,Yes,Intel Killer BE Wi-Fi 7,YES,299 x 210 x 16.9 mm,0.99 Kg,Not Available,720p HD camera With privacy shutter,Single Backlit Keyboard (White),1-year warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 4.4 GHz
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebook  (11.6 inch, Pure Black, 1.26 Kg)",16990,28999,4.1,14,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",C734-C2ED,NX.AYVSI.006,C734,Chromebook,Pure Black,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",No,29.46 cm (11.6 inch),1280 X 1024 Pixel,HD LED-backlit TFT LCD,Yes,Yes,802.11a/b/g/n/acR2+ax wireless LAN,v5.1,296 x 206 x 21.1 mm,1.26 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Lenovo,"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IAH7 Gaming Laptop  (15.6 inch, Onyx Grey, 2.1 kg, With MS Office)",67990,94690,4.3,508,60,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IAH7,82S9014LIN,15IAH7,IdeaPad Gaming 3,Onyx Grey,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,2 x USB 3.2 Gen 1,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,"Full HD, IPS, 250nits, Anti-glare, 45% NTSC, 120Hz",Dual 2W Stereo Speakers,Dual Array Microphone,"Wi-Fi 6, 11ax 2x2",v5.1,359.6 x 266.4 x 21.8 mm,2.1 kg,Not Available,HD 720p with Privacy Shutter,"Backlit, English",1 Year Onsite Warranty,Carry-In,Manufacturing Damage,Physical Damage,"Base Frequency 2.0 GHz, Max Turbo Boost at 4.4 GHz"
MSI,"MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)",31990,47990,4.3,78,8,"Laptop,Battery,Power Adapter, User Guide",Modern 14 C12MO,9S7-14J112-1213,Modern 14 C12MO,Modern 14,Classic Black,Business Laptop,Travel & Business,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen2",No,35.56 cm (14 inch),1920 x 1080 Pixel,"Full HD , 60Hz 45%NTSC IPS-Level",2x 2W Speaker,Dual Array Microphone,802.11 ax Wi-Fi 6E,v5.2,319.9 x 223 x 19.35 mm,1.4 Kg,Not Available,HD type (30fps@720p),Single backlight Keyboard(White),1 Year Warranty Term,Carry-in,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",0.9 GHz upto Max Turbo Frequency 4.4 GHz
ASUS,"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ342WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.70 Kg, With MS Office)",34990,54990,4.3,10357,805,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1504ZA-NJ342WS,90NB1022-M029K0,X1504ZA-NJ342WS,Vivobook 15,Cool Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i3,Yes,16 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A",No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,"Full HD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display",Yes,Yes,Wi-Fi 6E(802.11ax) (Dual band) 1*1,v5.3,359.7 x 232.5 x 17.9 mm,1.70 Kg,Not Available,720p HD camera With privacy shutter,Backlit Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.4GHz
HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0106AX / 15-fb0112AX Gaming Laptop  (15.3 Inch, Dark Blue, 2.37 kg, With MS Office)",60990,72718,4.3,546,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fb0106AX / 15-fb0112AX,7K4W8PA#ACJ,15-fb0106AX,Victus 15,Dark Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",No,38.86 cm (15.3 Inch),1920 x 1080 Pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,MediaTek Wi-Fi 6E MT7922 (2x2),v5.3,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,3.3GHz upto 4.2 GHz
Colorful,"Colorful XS Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) XS 22-HD55016512B-G-IND Gaming Laptop  (15.6 Inch, Grey, 1.99 Kg)",45990,89999,4.3,81,15,"Laptop, Warranty Card, Certificate of Conformity, Instruction manual, Silicon Thermal Pad",XS 22-HD55016512B-G-IND,A10205400009,XS 22-HD55016512B-G-IND,XS Series,Grey,Gaming Laptop,Gaming,No,Intel,Core i5,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 2.0, Type C, 2 × USB 3.2 Gen 2",No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,Full HD LCD Display,High Deginition Speaker,Monaural microphone,Wireless 802.11 a/b/g,v5.2,359.5x238x22.7mm,1.99 Kg,Not Available,1.0 Megapixel,Illuminated Keyboard,2 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,2.5 Ghz. Turbo Upto 4.5 Ghz.
ASUS,"ASUS Vivobook Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ325WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 kg, With MS Office)",31990,54990,4.3,716,78,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1504ZA-NJ325WS,90NB1021-M00UY0,15,Vivobook,Quiet Blue,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A",No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,"Full HD, 16:9 Aspect Ratio, LED Backlit, 60Hz Refresh Rate, Brightness: 250nits, 45% NTSC Color Gamut, Anti-glare Display, TUV Rheinland Certified, Screen-to-Body Ratio: 84%",Built-in Speaker,Built-in Array Microphone,Wi-Fi 6E (802.11ax) (Dual Band) 1 x 1,v5.3,359.7 x 232.5 x 17.9 mm,1.70 kg,Not Available,720p HD Camera With Privacy Shutter,Backlit Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,"Base Frequency 1.2 GHz, Max Turbo Boost at 4.4 GHz"
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",161990,165999,4.7,(5620),78,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00031,ZIA-00031,ZIA-00031,Surface Pro (11th Edition) AI PC,Black,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,Yes,33.02 cm (13 Inch),2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Backlit Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,"Base Frequency 1.2 GHz, Max Turbo Boost at 4.4 GHz"
Lenovo,"Lenovo IdeaPad Flex 5 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 Laptop  (14 Inch, Arctic Grey, 1.5 kg, With MS Office)",81990,128590,4.5,37,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",14IRU8,82Y0004TIN|82Y00053IN|82Y00052IN,Flex 5,IdeaPad Flex 5,Arctic Grey,2 in 1 Laptop,Processing & Multitasking,Yes,Intel,Core i7,Yes,16 GB,LPDDR4X,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 1 x Thunderbolt 4 / USB4 40 Gbps (Support Data Transfer, Power Delivery 3.0 and DisplayPort 1.4)",Yes,35.56 cm (14 Inch),1920 x 1200 Pixels,"WUXGA, IPS 300nits Glossy, 45% NTSC, TUV Rheinland Low Blue Light, Glass, Touch",2W Dual Front Facing Stereo Speakers,Dual Array Microphone,"Wi-Fi 6, 11ax 2x2",v5.1,313.1 x 224.9 x 17.4 mm,1.5 kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1 Year Carry-in Warranty,Carry-In,Manufacturing Damage,Physical Damage,"Base Frequency 1.7 GHz, Max Turbo Boost at 5.0 GHz"
ASUS,"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ549WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 kg, With MS Office)",46890,66990,4.2,6528,353,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1504ZA-NJ549WS,90NB14H1-M00050,X1504ZA-NJ549WS,Vivobook 15,Quiet Blue,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Integrated,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A, 1 x DC-in",No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,"FHD 16:9 aspect ratio, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified",Built-in speaker,Built-in array microphone,Wi-Fi 6E(802.11ax) (Dual band) 1 x 1,v5.3,359.7 x 232.5 x 17.9mm,1.70 kg,Not Available,720p HD camera With privacy shutter,Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Upto 4.4 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(3146),353,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",Yes,35.05 cm (13.8 Inch),2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Upto 4.4 GHz
Acer,"Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) PHN16-71-78R1 Gaming Laptop  (16 Inch, Obsidian Black, 2.6 Kg)",119990,159999,4.5,236,29,"Laptop, Power Adaptor, User Guide, Warranty Documents",PHN16-71-78R1,NH.QLUSI.001|NH.QLUSI.006,PHN16-71,Predator Neo,Obsidian Black,Gaming Laptop,Gaming,No,Intel,Core i7,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x USB 3.2 Gen 2 Port, 1 x USB 3.2 Gen 2 port with power-off charging, 2 x Two USB Type-C ports(Thunderbolt 4)",No,40.64 cm (16 Inch),2560 x 1600 Pixel,"WQXGA, IPS (In-Plane Switching) technology",2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Killer Wi-Fi 6 AX 1650i,v5.1,301 x 220 x 17.5 mm,2.6 Kg,Not Available,Narrow USB HD camera with 1280 x 720 resolution and 720p HD video at 30 fps with Temporal Noise Reduction,"103-/104-/107-key FineTip RGB-backlit keyboard with independent standard numeric keypad, international language support",1 Year International Travelers Warranty (ITW),Onsite,Manufacturing Defects,Physical Damage,1.50 GHz up to 5.00 GHz
Acer,"Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) PHN16-71-757P Gaming Laptop  (16 Inch, Obsidian Black, 2.6 Kg)",104990,144999,4.4,1240,107,"Laptop, Power Adaptor, User Guide, Warranty Documents",PHN16-71-757P,NH.QLTSI.003|NH.QLTSI.006,PHN16-71,Predator Neo,Obsidian Black,Gaming Laptop,Gaming,No,Intel,Core i7,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,"1 x USB 3.2 Gen 2 Port, 1 x USB 3.2 Gen 2 port with power-off charging, 2 x Two USB Type-C ports(Thunderbolt 4)",No,40.64 cm (16 Inch),1920 x 1200 Pixel,"WUXGA, IPS (In-Plane Switching) technology, high-brightness (400 nits)",2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Killer Wi-Fi 6 AX 1650i,v5.1,301 x 220 x 17.5 mm,2.6 Kg,Not Available,Narrow USB HD camera with 1280 x 720 resolution and 720p HD video at 30 fps with Temporal Noise Reduction,"103-/104-/107-key FineTip RGB-backlit keyboard with independent standard numeric keypad, international language support",1 Year International Travelers Warranty (ITW),Onsite,Manufacturing Defects,Physical Damage,1.50 GHz up to 5.00 GHz
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7037,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,No,29.46 cm (11.6 Inch),1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,Qualcomm Atheros QCA6174A-5 802.11a/b/g/n/ac (2x2) Wi-Fi,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,1.50 GHz up to 5.00 GHz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2340,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",No,35.56 cm (14 Inch),1920 x 1080 Pixel,"Full HD, LED Backlit",Yes,Yes,Wi-Fi 6 (802.11ax),v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
